Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Home,PASS,,1,51232,2049.28,51254,2050.16,Player5,Player6,0.51,0.45,0.53,0.57
Home,PASS,,1,51279,2051.16,51292,2051.68,Player6,Player7,0.53,0.57,0.47,0.55
Home,PASS,,1,51292,2051.68,51319,2052.76,Player7,Player4,0.47,0.55,0.52,0.71
Home,PASS,,1,51337,2053.48,51354,2054.16,Player4,Player7,0.52,0.72,0.46,0.61
Home,PASS,,1,51377,2055.08,51395,2055.8,Player7,Player9,0.46,0.62,0.39,0.76
Home,PASS,,1,51510,2060.4,51526,2061.04,Player9,Player10,0.18,0.7,0.16,0.61
Home,BALL LOST,THEFT,1,51542,2061.68,51542,2061.68,Player10,,0.16,0.58,,
Home,BALL LOST,INTERCEPTION,1,51998,2079.92,52001,2080.04,Player6,,0.94,0.66,0.96,0.68
Home,PASS,GOAL KICK,1,52507,2100.28,52550,2102.0,Player11,Player4,0.95,0.61,0.83,0.78
Home,PASS,,1,52620,2104.8,52692,2107.68,Player4,Player10,0.8,0.77,0.5,0.4
Home,BALL LOST,HEAD,1,52692,2107.68,52757,2110.28,Player10,,0.5,0.4,0.47,0.16
Home,PASS,,1,54472,2178.88,54503,2180.12,Player9,Player6,0.5,0.51,0.59,0.5
Home,PASS,,1,54519,2180.76,54544,2181.76,Player6,Player5,0.59,0.5,0.58,0.65
Home,PASS,,1,54613,2184.52,54656,2186.24,Player5,Player2,0.55,0.68,0.59,0.35
Home,PASS,,1,54702,2188.08,54737,2189.48,Player2,Player1,0.54,0.3,0.4,0.04
Home,PASS,,1,54791,2191.64,54809,2192.36,Player1,Player8,0.37,0.08,0.43,0.17
Home,BALL LOST,INTERCEPTION,1,54841,2193.64,54868,2194.72,Player8,,0.43,0.19,0.27,0.23
Home,PASS,,1,55044,2201.76,55068,2202.72,Player8,Player2,0.73,0.19,0.77,0.25
Home,PASS,,1,55093,2203.72,55110,2204.4,Player2,Player1,0.75,0.25,0.69,0.21
Home,PASS,,1,55137,2205.48,55157,2206.28,Player1,Player6,0.69,0.2,0.66,0.34
Home,PASS,,1,55252,2210.08,55265,2210.6,Player6,Player5,0.53,0.43,0.55,0.53
Home,PASS,,1,55291,2211.64,55328,2213.12,Player5,Player4,0.53,0.52,0.53,0.74
Home,PASS,,1,55415,2216.6,55437,2217.48,Player4,Player7,0.39,0.84,0.37,0.94
Home,PASS,,1,55501,2220.04,55551,2222.04,Player7,Player3,0.38,0.91,0.57,0.7
Home,PASS,,1,55570,2222.8,55610,2224.4,Player3,Player4,0.57,0.7,0.5,0.83
Home,PASS,,1,55646,2225.84,55687,2227.48,Player4,Player6,0.51,0.85,0.45,0.68
Home,PASS,,1,55687,2227.48,55724,2228.96,Player6,Player2,0.45,0.68,0.53,0.39
Home,PASS,,1,55769,2230.76,55789,2231.56,Player2,Player9,0.49,0.33,0.35,0.29
Home,PASS,,1,55822,2232.88,55865,2234.6,Player9,Player8,0.37,0.26,0.26,0.04
Home,PASS,,1,56006,2240.24,56041,2241.64,Player8,Player1,0.22,0.22,0.14,0.11
Home,PASS,CROSS,1,56059,2242.36,56079,2243.16,Player1,Player5,0.13,0.13,0.1,0.41
Home,PASS,GOAL KICK,1,57906,2316.24,57976,2319.04,Player11,Player7,0.96,0.59,0.49,0.88
Home,BALL OUT,HEAD,1,57976,2319.04,58011,2320.44,Player7,,0.49,0.88,0.54,1.01
Home,PASS,,1,58262,2330.48,58281,2331.24,Player4,Player5,0.68,0.9,0.64,0.85
Home,PASS,,1,58281,2331.24,58310,2332.4,Player5,Player7,0.64,0.85,0.63,0.89
Home,PASS,,1,58310,2332.4,58328,2333.12,Player7,Player10,0.63,0.89,0.48,0.87
Home,PASS,,1,58369,2334.76,58399,2335.96,Player10,Player8,0.48,0.81,0.48,0.51
Home,PASS,,1,58418,2336.72,58500,2340.0,Player8,Player1,0.47,0.49,0.37,0.1
Home,BALL LOST,CROSS-INTERCEPTION,1,58595,2343.8,58595,2343.8,Player1,,0.19,0.19,0.14,0.26
Home,PASS,,1,58742,2349.68,58757,2350.28,Player6,Player8,0.34,0.23,0.36,0.22
Home,PASS,,1,58803,2352.12,58833,2353.32,Player8,Player2,0.44,0.27,0.54,0.2
Home,PASS,,1,58875,2355.0,58905,2356.2,Player2,Player6,0.55,0.2,0.48,0.12
Home,PASS,,1,58905,2356.2,58940,2357.6,Player6,Player8,0.48,0.12,0.53,0.29
Home,PASS,,1,59056,2362.24,59088,2363.52,Player8,Player4,0.5,0.46,0.5,0.67
Home,PASS,,1,59151,2366.04,59179,2367.16,Player4,Player7,0.5,0.76,0.41,0.96
Home,PASS,,1,59219,2368.76,59249,2369.96,Player7,Player4,0.42,0.95,0.54,0.92
Home,PASS,,1,59263,2370.52,59316,2372.64,Player4,Player3,0.55,0.94,0.75,0.72
Home,PASS,,1,59354,2374.16,59394,2375.76,Player3,Player6,0.76,0.71,0.61,0.69
Home,PASS,,1,59446,2377.84,59461,2378.44,Player6,Player4,0.6,0.67,0.53,0.78
Home,PASS,,1,59461,2378.44,59484,2379.36,Player4,Player6,0.53,0.78,0.59,0.66
Home,PASS,,1,59586,2383.44,59598,2383.92,Player6,Player9,0.49,0.41,0.42,0.43
Home,PASS,,1,59598,2383.92,59647,2385.88,Player9,Player2,0.42,0.43,0.51,0.21
Home,PASS,,1,59647,2385.88,59674,2386.96,Player2,Player8,0.51,0.21,0.38,0.17
Home,PASS,,1,59749,2389.96,59770,2390.8,Player8,Player1,0.23,0.16,0.21,0.04
Home,PASS,,1,59770,2390.8,59795,2391.8,Player1,Player9,0.21,0.04,0.27,0.17
Home,PASS,,1,59835,2393.4,59848,2393.92,Player9,Player8,0.27,0.17,0.2,0.2
Home,PASS,,1,59848,2393.92,59868,2394.72,Player8,Player9,0.2,0.2,0.25,0.16
Home,PASS,,1,59884,2395.36,59944,2397.76,Player9,Player1,0.25,0.16,0.03,0.26
Home,BALL LOST,CROSS-INTERCEPTION,1,59944,2397.76,59976,2399.04,Player1,,0.03,0.26,0.06,0.51
Home,BALL LOST,,1,60944,2437.76,61016,2440.64,Player2,,0.61,0.38,0.39,0.38
Home,PASS,,1,61186,2447.44,61212,2448.48,Player9,Player8,0.42,0.05,0.44,0.08
Home,BALL LOST,INTERCEPTION,1,61239,2449.56,61299,2451.96,Player8,,0.42,0.13,0.14,0.22
Home,PASS,HEAD,1,61699,2467.96,61782,2471.28,Player4,Player3,0.52,0.93,0.73,0.85
Home,PASS,,1,61782,2471.28,61838,2473.52,Player3,Player11,0.73,0.85,0.92,0.53
Home,PASS,,1,61892,2475.68,61960,2478.4,Player11,Player2,0.88,0.45,0.72,0.14
Home,PASS,,1,61984,2479.36,61999,2479.96,Player2,Player1,0.68,0.12,0.55,0.03
Home,PASS,,1,62034,2481.36,62062,2482.48,Player1,Player2,0.59,0.03,0.71,0.04
Home,PASS,,1,62095,2483.8,62153,2486.12,Player2,Player11,0.74,0.07,0.95,0.35
Home,BALL LOST,INTERCEPTION,1,62153,2486.12,62251,2490.04,Player11,,0.95,0.35,0.56,0.31
Home,BALL OUT,,1,62549,2501.96,62578,2503.12,Player8,,0.45,0.14,0.46,-0.03
Home,PASS,GOAL KICK,1,63963,2558.52,64019,2560.76,Player11,Player4,0.96,0.61,0.75,0.89
Home,BALL LOST,INTERCEPTION,1,64095,2563.8,64130,2565.2,Player4,,0.67,0.91,0.45,0.71
Home,PASS,HEAD,1,64240,2569.6,64264,2570.56,Player3,Player6,0.7,0.68,0.6,0.67
Home,BALL LOST,INTERCEPTION,1,64388,2575.52,64413,2576.52,Player6,,0.61,0.94,0.56,0.88
Home,BALL LOST,HEAD,1,64740,2589.6,64767,2590.68,Player4,,0.91,0.58,0.79,0.58
Home,PASS,,1,64870,2594.8,64917,2596.68,Player11,Player4,0.94,0.56,0.84,0.75
Home,PASS,,1,65027,2601.08,65057,2602.28,Player4,Player6,0.72,0.79,0.66,0.56
Home,PASS,,1,65120,2604.8,65153,2606.12,Player6,Player2,0.64,0.53,0.63,0.29
Home,PASS,,1,65193,2607.72,65221,2608.84,Player2,Player1,0.56,0.24,0.43,0.07
Home,PASS,,1,65246,2609.84,65266,2610.64,Player1,Player8,0.41,0.05,0.36,0.02
Home,PASS,,1,65364,2614.56,65391,2615.64,Player8,Player5,0.36,0.23,0.36,0.46
Home,PASS,,1,65391,2615.64,65414,2616.56,Player5,Player6,0.36,0.46,0.44,0.39
Home,PASS,,1,65484,2619.36,65516,2620.64,Player6,Player4,0.42,0.5,0.44,0.74
Home,PASS,,1,65590,2623.6,65610,2624.4,Player4,Player7,0.38,0.82,0.3,1.0
Home,PASS,,1,65638,2625.52,65661,2626.44,Player7,Player5,0.29,0.99,0.19,0.93
Home,PASS,,1,65699,2627.96,65734,2629.36,Player5,Player7,0.18,0.97,0.24,0.98
Home,PASS,,1,65747,2629.88,65782,2631.28,Player7,Player6,0.24,0.98,0.29,0.73
Home,PASS,,1,65782,2631.28,65793,2631.72,Player6,Player4,0.29,0.73,0.27,0.81
Home,PASS,,1,65793,2631.72,65836,2633.44,Player4,Player3,0.27,0.81,0.43,0.75
Home,PASS,,1,65867,2634.68,65894,2635.76,Player3,Player7,0.42,0.74,0.36,0.96
Home,PASS,,1,65929,2637.16,65949,2637.96,Player7,Player5,0.35,0.96,0.27,1.0
Home,PASS,,1,65976,2639.04,66016,2640.64,Player5,Player7,0.28,1.0,0.39,0.97
Home,PASS,,1,66067,2642.68,66097,2643.88,Player7,Player9,0.39,0.96,0.2,0.86
Home,BALL LOST,,1,66097,2643.88,66130,2645.2,Player9,,0.2,0.86,0.19,0.67
Home,BALL LOST,INTERCEPTION,1,66156,2646.24,66156,2646.24,Player5,,0.22,0.78,,
Home,BALL LOST,,1,66208,2648.32,66248,2649.92,Player7,,0.18,0.87,0.09,0.83
Home,PASS,,1,66393,2655.72,66434,2657.36,Player10,Player9,0.27,0.68,0.3,0.75
Home,BALL LOST,,1,66543,2661.72,66607,2664.28,Player9,,0.18,0.41,0.0,0.35
Home,PASS,,1,66843,2673.72,66878,2675.12,Player6,Player5,0.47,0.16,0.37,0.43
Home,PASS,,1,66929,2677.16,66961,2678.44,Player5,Player7,0.34,0.49,0.22,0.87
Home,PASS,,2,67992,2719.68,68022,2720.88,Player5,Player4,0.5,0.51,0.33,0.41
Home,BALL LOST,FORCED,2,68031,2721.24,68031,2721.24,Player4,,0.33,0.42,,
Home,PASS,,2,68416,2736.64,68448,2737.92,Player5,Player4,0.5,0.51,0.33,0.41
Home,BALL LOST,INTERCEPTION,2,68479,2739.16,68561,2742.44,Player4,,0.34,0.41,0.78,0.62
Home,BALL LOST,HEAD-INTERCEPTION,2,68614,2744.56,68667,2746.68,Player7,,0.67,0.79,0.74,0.96
Home,BALL OUT,,2,68676,2747.04,68683,2747.32,Player1,,0.72,0.99,0.77,1.02
Home,BALL LOST,GOAL KICK-INTERCEPTION,2,70443,2817.72,70505,2820.2,Player11,,0.05,0.39,0.48,0.34
Home,BALL OUT,,2,71175,2847.0,71205,2848.2,Player3,,0.31,0.08,0.33,-0.03
Home,PASS,,2,72298,2891.92,72337,2893.48,Player11,Player4,0.05,0.43,0.16,0.14
Home,PASS,,2,72456,2898.24,72483,2899.32,Player4,Player3,0.23,0.06,0.11,0.2
Home,BALL LOST,INTERCEPTION,2,72543,2901.72,72600,2904.0,Player3,,0.14,0.12,0.51,0.24
Home,BALL OUT,,2,72855,2914.2,72870,2914.8,Player3,,0.18,0.03,0.14,-0.03
Home,BALL LOST,HEAD-INTERCEPTION,2,73523,2940.92,73553,2942.12,Player3,,0.17,0.31,0.31,0.33
Home,PASS,,2,73621,2944.84,73649,2945.96,Player6,Player5,0.31,0.51,0.46,0.44
Home,PASS,,2,73692,2947.68,73731,2949.24,Player5,Player8,0.54,0.41,0.61,0.12
Home,PASS,,2,73813,2952.52,73844,2953.76,Player8,Player9,0.76,0.19,0.84,0.44
Home,BALL LOST,THEFT,2,73854,2954.16,73854,2954.16,Player9,,0.85,0.44,,
Home,PASS,,2,73902,2956.08,73923,2956.92,Player10,Player8,0.87,0.38,0.91,0.22
Home,PASS,CROSS,2,73955,2958.2,73983,2959.32,Player8,Player9,0.94,0.21,0.95,0.52
Home,PASS,GOAL KICK,2,76374,3054.96,76451,3058.04,Player11,Player10,0.05,0.39,0.56,0.4
Home,BALL LOST,INTERCEPTION,2,76451,3058.04,76524,3060.96,Player10,,0.56,0.4,0.64,0.75
Home,PASS,,2,77082,3083.28,77099,3083.96,Player6,Player5,0.32,0.82,0.34,0.87
Home,PASS,,2,77185,3087.4,77205,3088.2,Player5,Player6,0.42,0.91,0.39,0.8
Home,PASS,,2,77216,3088.64,77244,3089.76,Player6,Player8,0.4,0.78,0.44,0.49
Home,PASS,,2,77326,3093.04,77406,3096.24,Player8,Player4,0.56,0.36,0.61,0.03
Home,PASS,,2,77467,3098.68,77477,3099.08,Player4,Player10,0.66,0.03,0.69,0.14
Home,PASS,,2,77503,3100.12,77523,3100.92,Player10,Player7,0.66,0.14,0.55,0.19
Home,PASS,,2,77595,3103.8,77610,3104.4,Player7,Player4,0.54,0.19,0.56,0.13
Home,PASS,,2,77629,3105.16,77649,3105.96,Player4,Player8,0.57,0.12,0.67,0.01
Home,PASS,,2,77670,3106.8,77682,3107.28,Player8,Player10,0.67,0.02,0.7,0.13
Home,PASS,,2,78073,3122.92,78103,3124.12,Player9,Player6,0.69,0.14,0.62,0.3
Home,PASS,,2,78128,3125.12,78153,3126.12,Player6,Player5,0.63,0.3,0.6,0.51
Home,PASS,,2,78175,3127.0,78213,3128.52,Player5,Player2,0.59,0.53,0.47,0.65
Home,PASS,,2,78230,3129.2,78247,3129.88,Player2,Player5,0.46,0.67,0.55,0.69
Home,PASS,,2,78266,3130.64,78303,3132.12,Player5,Player1,0.55,0.72,0.62,0.99
Home,PASS,,2,78332,3133.28,78402,3136.08,Player1,Player2,0.58,0.98,0.32,0.88
Home,PASS,,2,78432,3137.28,78490,3139.6,Player2,Player11,0.28,0.86,0.09,0.6
Home,PASS,,2,78565,3142.6,78643,3145.72,Player11,Player10,0.09,0.66,0.52,0.34
Home,BALL LOST,INTERCEPTION,2,78653,3146.12,78675,3147.0,Player10,,0.52,0.33,0.51,0.26
Home,PASS,,2,78972,3158.88,79009,3160.36,Player5,Player1,0.29,0.65,0.23,0.74
Home,PASS,,2,79061,3162.44,79073,3162.92,Player1,Player7,0.29,0.65,0.28,0.52
Home,PASS,,2,79076,3163.04,79104,3164.16,Player7,Player2,0.28,0.52,0.21,0.64
Home,BALL OUT,,2,79104,3164.16,79261,3170.44,Player2,,0.21,0.64,0.59,-0.02
Home,PASS,,2,79903,3196.12,79926,3197.04,Player2,Player6,0.32,0.5,0.39,0.37
Home,PASS,,2,79952,3198.08,79974,3198.96,Player6,Player5,0.39,0.4,0.39,0.56
Home,PASS,,2,80102,3204.08,80142,3205.68,Player5,Player7,0.48,0.66,0.45,0.44
Home,PASS,,2,80142,3205.68,80164,3206.56,Player7,Player9,0.45,0.44,0.55,0.37
Home,PASS,,2,80186,3207.44,80234,3209.36,Player9,Player8,0.54,0.34,0.62,0.04
Home,BALL LOST,INTERCEPTION,2,80302,3212.08,80317,3212.68,Player8,,0.74,0.08,0.74,0.19
Home,PASS,HEAD,2,80447,3217.88,80475,3219.0,Player3,Player4,0.56,0.22,0.65,0.14
Home,PASS,,2,80547,3221.88,80565,3222.6,Player4,Player9,0.61,0.09,0.69,0.01
Home,PASS,,2,80610,3224.4,80632,3225.28,Player9,Player4,0.71,0.02,0.65,0.07
Home,PASS,,2,80660,3226.4,80685,3227.4,Player4,Player9,0.65,0.08,0.72,0.01
Home,PASS,,2,80695,3227.8,80707,3228.28,Player9,Player4,0.72,0.01,0.64,0.07
Home,PASS,,2,80721,3228.84,80768,3230.72,Player4,Player6,0.63,0.07,0.63,0.28
Home,PASS,,2,80795,3231.8,80845,3233.8,Player6,Player1,0.61,0.31,0.64,0.9
Home,PASS,,2,80880,3235.2,80895,3235.8,Player1,Player5,0.63,0.9,0.63,0.76
Home,PASS,,2,80936,3237.44,80986,3239.44,Player5,Player2,0.58,0.8,0.41,0.73
Home,PASS,,2,81012,3240.48,81037,3241.48,Player2,Player5,0.42,0.72,0.47,0.86
Home,PASS,,2,81056,3242.24,81074,3242.96,Player5,Player6,0.46,0.84,0.5,0.73
Home,PASS,,2,81092,3243.68,81117,3244.68,Player6,Player1,0.5,0.75,0.57,0.98
Home,PASS,,2,81127,3245.08,81142,3245.68,Player1,Player5,0.57,0.98,0.59,0.89
Home,BALL LOST,CROSS-INTERCEPTION,2,81177,3247.08,81222,3248.88,Player5,,0.68,0.9,0.9,0.67
Home,BALL LOST,CROSS-INTERCEPTION,2,82400,3296.0,82420,3296.8,Player5,,0.96,0.97,0.96,0.58
Home,BALL LOST,CROSS-INTERCEPTION,2,82516,3300.64,82543,3301.72,Player5,,0.95,0.86,0.97,0.46
Home,PASS,,2,82687,3307.48,82717,3308.68,Player9,Player5,0.62,0.86,0.71,0.99
Home,PASS,,2,82736,3309.44,82761,3310.44,Player5,Player8,0.71,0.99,0.7,0.88
Home,PASS,,2,82780,3311.2,82793,3311.72,Player8,Player6,0.69,0.85,0.64,0.73
Home,PASS,,2,82859,3314.36,82914,3316.56,Player6,Player7,0.65,0.62,0.72,0.08
Home,PASS,,2,83047,3321.88,83095,3323.8,Player7,Player4,0.62,0.13,0.41,0.43
Home,PASS,,2,83118,3324.72,83163,3326.52,Player4,Player5,0.41,0.45,0.5,0.82
Home,PASS,,2,83212,3328.48,83227,3329.08,Player5,Player9,0.56,0.84,0.68,0.79
Home,PASS,,2,83235,3329.4,83253,3330.12,Player9,Player5,0.68,0.79,0.61,0.87
Home,PASS,,2,83280,3331.2,83302,3332.08,Player5,Player1,0.63,0.88,0.74,1.0
Home,PASS,,2,83435,3337.4,83450,3338.0,Player1,Player5,0.79,0.89,0.71,0.94
Home,PASS,,2,83450,3338.0,83474,3338.96,Player5,Player6,0.71,0.94,0.69,0.76
Home,PASS,,2,83503,3340.12,83540,3341.6,Player6,Player4,0.7,0.75,0.7,0.43
Home,BALL LOST,THEFT,2,83576,3343.04,83576,3343.04,Player4,,0.74,0.43,,
Home,BALL OUT,HEAD-CLEARANCE,2,85543,3421.72,85543,3421.72,Player5,,0.07,0.41,-0.08,0.65
Home,BALL LOST,HEAD-INTERCEPTION,2,86157,3446.28,86194,3447.76,Player10,,0.07,0.71,0.17,0.56
Home,PASS,GOAL KICK,2,86854,3474.16,86908,3476.32,Player11,Player10,0.05,0.37,0.56,0.24
Home,BALL LOST,HEAD-INTERCEPTION,2,86908,3476.32,86941,3477.64,Player10,,0.56,0.24,0.59,0.09
Home,BALL LOST,FORCED,2,87265,3490.6,87265,3490.6,Player5,,0.59,0.8,,
Home,PASS,,2,89113,3564.52,89141,3565.64,Player4,Player3,0.21,0.11,0.12,0.19
Home,PASS,,2,89147,3565.88,89190,3567.6,Player3,Player8,0.12,0.19,0.29,0.18
Home,PASS,,2,89287,3571.48,89308,3572.32,Player8,Player6,0.28,0.29,0.31,0.4
Home,PASS,,2,89350,3574.0,89382,3575.28,Player6,Player5,0.35,0.42,0.51,0.41
Home,PASS,,2,89440,3577.6,89460,3578.4,Player5,Player9,0.62,0.45,0.61,0.55
Home,PASS,,2,89483,3579.32,89502,3580.08,Player9,Player8,0.59,0.52,0.58,0.41
Home,PASS,,2,89517,3580.68,89522,3580.88,Player8,Player9,0.58,0.4,0.57,0.43
Home,PASS,,2,89649,3585.96,89661,3586.44,Player9,Player5,0.66,0.55,0.7,0.65
Home,PASS,,2,89661,3586.44,89676,3587.04,Player5,Player9,0.7,0.65,0.67,0.61
Home,PASS,,2,89688,3587.52,89706,3588.24,Player9,Player5,0.66,0.63,0.65,0.68
Home,PASS,,2,89716,3588.64,89736,3589.44,Player5,Player6,0.64,0.68,0.62,0.61
Home,PASS,,2,89751,3590.04,89764,3590.56,Player6,Player5,0.62,0.61,0.63,0.69
Home,PASS,,2,89791,3591.64,89801,3592.04,Player5,Player9,0.64,0.74,0.64,0.82
Home,PASS,,2,89810,3592.4,89817,3592.68,Player9,Player5,0.64,0.82,0.66,0.79
Home,PASS,,2,89817,3592.68,89839,3593.56,Player5,Player9,0.66,0.79,0.63,0.82
Home,PASS,,2,89847,3593.88,89857,3594.28,Player9,Player6,0.63,0.81,0.65,0.69
Home,PASS,,2,89866,3594.64,89876,3595.04,Player6,Player9,0.66,0.7,0.64,0.8
Home,BALL LOST,INTERCEPTION,2,89876,3595.04,89907,3596.28,Player9,,0.64,0.8,0.69,0.62
Home,PASS,,2,90175,3607.0,90196,3607.84,Player11,Player5,0.02,0.45,0.03,0.54
Home,BALL OUT,CLEARANCE,2,90196,3607.84,90205,3608.2,Player5,,0.03,0.54,-0.03,0.59
Home,BALL LOST,HEAD-INTERCEPTION,2,91025,3641.0,91025,3641.0,Player8,,0.05,0.81,,
Home,PASS,,2,91043,3641.72,91081,3643.24,Player3,Player8,0.06,0.72,0.13,0.84
Home,BALL LOST,THEFT,2,91216,3648.64,91216,3648.64,Player8,,0.35,0.98,,
Home,PASS,,2,91857,3674.28,91878,3675.12,Player4,Player3,0.15,0.0,0.12,0.14
Home,PASS,,2,91910,3676.4,91918,3676.72,Player3,Player4,0.12,0.1,0.13,0.03
Home,PASS,,2,91966,3678.64,92005,3680.2,Player4,Player6,0.16,0.03,0.27,0.28
Home,PASS,,2,92015,3680.6,92025,3681.0,Player6,Player7,0.29,0.27,0.24,0.22
Home,PASS,,2,92088,3683.52,92106,3684.24,Player7,Player5,0.28,0.35,0.31,0.46
Home,PASS,,2,92107,3684.28,92117,3684.68,Player5,Player7,0.31,0.46,0.3,0.39
Home,PASS,,2,92120,3684.8,92160,3686.4,Player7,Player2,0.3,0.39,0.21,0.61
Home,PASS,,2,92194,3687.76,92229,3689.16,Player2,Player1,0.23,0.65,0.4,0.98
Home,PASS,,2,92256,3690.24,92280,3691.2,Player1,Player5,0.41,0.98,0.4,0.84
Home,PASS,,2,92325,3693.0,92335,3693.4,Player5,Player1,0.41,0.94,0.42,1.0
Home,PASS,,2,92335,3693.4,92363,3694.52,Player1,Player2,0.42,1.0,0.26,0.9
Home,PASS,,2,92434,3697.36,92464,3698.56,Player2,Player9,0.27,0.93,0.49,0.84
Home,PASS,,2,92489,3699.56,92509,3700.36,Player9,Player1,0.47,0.88,0.48,1.0
Home,PASS,,2,92509,3700.36,92527,3701.08,Player1,Player5,0.48,1.0,0.43,0.98
Home,PASS,,2,92564,3702.56,92594,3703.76,Player5,Player7,0.44,0.96,0.37,0.78
Home,PASS,,2,92622,3704.88,92667,3706.68,Player7,Player4,0.36,0.76,0.38,0.34
Home,PASS,,2,92719,3708.76,92745,3709.8,Player4,Player8,0.45,0.26,0.55,0.08
Home,PASS,,2,92775,3711.0,92805,3712.2,Player8,Player6,0.55,0.09,0.51,0.24
Home,PASS,,2,92904,3716.16,92937,3717.48,Player6,Player5,0.58,0.42,0.55,0.8
Home,PASS,,2,92986,3719.44,93014,3720.56,Player5,Player1,0.6,0.82,0.71,0.98
Home,PASS,,2,93030,3721.2,93050,3722.0,Player1,Player5,0.7,0.98,0.63,0.89
Home,PASS,,2,93072,3722.88,93092,3723.68,Player5,Player6,0.63,0.89,0.63,0.74
Home,PASS,,2,93108,3724.32,93123,3724.92,Player6,Player5,0.63,0.77,0.61,0.92
Home,BALL LOST,INTERCEPTION,2,93148,3725.92,93190,3727.6,Player5,,0.62,0.95,0.72,0.7
Home,PASS,,2,93223,3728.92,93240,3729.6,Player7,Player9,0.65,0.69,0.7,0.71
Home,PASS,,2,93246,3729.84,93263,3730.52,Player9,Player7,0.69,0.7,0.68,0.78
Home,PASS,,2,93285,3731.4,93310,3732.4,Player7,Player1,0.67,0.83,0.71,0.95
Home,PASS,,2,93383,3735.32,93413,3736.52,Player1,Player7,0.71,0.95,0.64,0.93
Home,PASS,,2,93428,3737.12,93463,3738.52,Player7,Player2,0.64,0.91,0.51,0.79
Home,PASS,,2,93489,3739.56,93517,3740.68,Player2,Player3,0.47,0.75,0.38,0.55
Home,PASS,,2,93559,3742.36,93589,3743.56,Player3,Player7,0.38,0.56,0.53,0.74
Home,PASS,,2,93604,3744.16,93639,3745.56,Player7,Player2,0.5,0.75,0.39,0.86
Home,PASS,,2,93639,3745.56,93669,3746.76,Player2,Player1,0.39,0.86,0.56,0.99
Home,BALL LOST,INTERCEPTION,2,93669,3746.76,93684,3747.36,Player1,,0.56,0.99,0.62,0.89
Home,PASS,,2,93804,3752.16,93811,3752.44,Player2,Player5,0.51,0.99,0.55,0.95
Home,PASS,,2,93820,3752.8,93842,3753.68,Player5,Player7,0.55,0.95,0.45,0.93
Home,PASS,,2,93908,3756.32,93918,3756.72,Player7,Player6,0.44,0.86,0.43,0.74
Home,PASS,,2,94005,3760.2,94020,3760.8,Player6,Player9,0.47,0.59,0.57,0.61
Home,PASS,,2,94047,3761.88,94079,3763.16,Player9,Player5,0.57,0.64,0.61,0.93
Home,PASS,,2,94129,3765.16,94141,3765.64,Player5,Player1,0.71,0.97,0.76,0.99
Home,PASS,,2,94200,3768.0,94211,3768.44,Player1,Player5,0.8,0.93,0.83,0.99
Home,PASS,,2,94211,3768.44,94241,3769.64,Player5,Player9,0.83,0.99,0.7,0.89
Home,PASS,,2,94276,3771.04,94298,3771.92,Player9,Player6,0.67,0.85,0.65,0.72
Home,PASS,,2,94298,3771.92,94318,3772.72,Player6,Player7,0.65,0.72,0.74,0.74
Home,PASS,,2,94318,3772.72,94341,3773.64,Player7,Player9,0.74,0.74,0.69,0.65
Home,PASS,,2,94368,3774.72,94435,3777.4,Player9,Player4,0.69,0.56,0.7,0.2
Home,PASS,,2,94446,3777.84,94461,3778.44,Player4,Player8,0.71,0.18,0.78,0.11
Home,PASS,,2,94494,3779.76,94518,3780.72,Player8,Player9,0.76,0.09,0.79,0.25
Home,PASS,,2,94518,3780.72,94577,3783.08,Player9,Player8,0.79,0.25,0.72,0.09
Home,PASS,,2,94577,3783.08,94593,3783.72,Player8,Player4,0.72,0.09,0.67,0.07
Home,BALL LOST,THEFT,2,94623,3784.92,94623,3784.92,Player4,,0.68,0.03,,
Home,PASS,,2,95887,3835.48,95903,3836.12,Player7,Player5,0.67,-0.01,0.65,0.08
Home,PASS,,2,95903,3836.12,95917,3836.68,Player5,Player7,0.65,0.08,0.67,0.0
Home,PASS,,2,95917,3836.68,95966,3838.64,Player7,Player3,0.67,0.0,0.48,0.1
Home,PASS,,2,96002,3840.08,96027,3841.08,Player3,Player7,0.47,0.12,0.58,0.02
Home,PASS,,2,96042,3841.68,96067,3842.68,Player7,Player8,0.58,0.03,0.65,0.02
Home,PASS,,2,96126,3845.04,96173,3846.92,Player8,Player3,0.55,0.04,0.32,0.18
Home,PASS,,2,96212,3848.48,96245,3849.8,Player3,Player5,0.3,0.24,0.4,0.09
Home,PASS,,2,96291,3851.64,96313,3852.52,Player5,Player6,0.41,0.1,0.44,0.27
Home,PASS,,2,96397,3855.88,96422,3856.88,Player6,Player9,0.51,0.37,0.54,0.55
Home,PASS,,2,96450,3858.0,96470,3858.8,Player9,Player12,0.54,0.61,0.62,0.82
Home,PASS,,2,96470,3858.8,96508,3860.32,Player12,Player1,0.62,0.82,0.7,0.93
Home,PASS,,2,96555,3862.2,96567,3862.68,Player1,Player9,0.73,0.9,0.71,0.81
Home,BALL LOST,INTERCEPTION,2,96600,3864.0,96609,3864.36,Player9,,0.75,0.8,0.76,0.8
Home,PASS,,2,96702,3868.08,96729,3869.16,Player12,Player6,0.72,0.96,0.65,0.88
Home,PASS,,2,96742,3869.68,96783,3871.32,Player6,Player5,0.65,0.88,0.66,0.66
